pid,pname,X_gcj02,Y_gcj02,X_wgs84,Y_wgs84,X_bd09,Y_bd09,city,province,comment,rankInCity,rankInChin
16695,后空间,118.113642,24.490081,118.1086,24.4928,118.1201,24.4961,厦门,福建省,11~50,214,16696
16696,厦门破狱斗争旧址,118.08698,24.444539,118.082,24.4471,118.0934,24.4508,厦门,福建省,11~50,215,16697
16697,厦门大学图书馆曾厝埯分馆,118.116907,24.438025,118.1119,24.4406,118.1234,24.4438,厦门,福建省,11~50,216,16698
16698,鹭江社区公园,118.077944,24.464578,118.0729,24.4673,118.0843,24.471,厦门,福建省,11~50,217,16699
16699,厦门市动物园,118.091637,24.459994,118.0866,24.4626,118.098,24.4662,厦门,福建省,11~50,218,16700
16700,石峰岩寺,118.0189,24.506431,118.014,24.5092,118.0255,24.5121,厦门,福建省,11~50,219,16701
16701,杏林大桥,118.072137,24.564395,118.0671,24.5671,118.0785,24.5707,厦门,福建省,11~50,220,16702
16768,东壁村,120.19499,26.921939,120.1907,26.9252,120.2016,26.9277,宁德,福建省,11~50,32,16769
16903,留安山,118.307565,25.315211,118.3028,25.3179,118.314,25.3214,泉州,福建省,11~50,111,16904
16904,东禅少林寺,118.613606,24.919682,118.6091,24.9227,118.6201,24.9254,泉州,福建省,11~50,112,16905
16905,德化陶瓷博物馆,118.233382,25.501505,118.2286,25.5043,118.2399,25.5074,泉州,福建省,11~50,113,16906
16940,铜山古城,117.537914,23.733591,117.5331,23.7363,117.5444,23.7393,漳州,福建省,11~50,57,16941
16977,石竹湖,119.291998,25.701386,119.2872,25.7043,119.2984,25.7077,福州,福建省,11~50,154,16978
16978,万象亭,119.306309,26.077621,119.3015,26.0807,119.3128,26.0837,福州,福建省,11~50,155,16979
16979,天马山公园,119.454649,26.001045,119.4497,26.004,119.4611,26.0067,福州,福建省,11~50,156,16980
16980,林则徐广场公园,119.336045,26.025621,119.3311,26.0286,119.3425,26.0312,福州,福建省,11~50,157,16981
16981,邓拓故居,119.299641,26.077293,119.2948,26.0804,119.3061,26.0835,福州,福建省,11~50,158,16982
16982,象鼻湾,119.698956,25.431985,119.6945,25.4348,119.7056,25.4376,福州,福建省,11~50,159,16983
16983,喝水岩,119.397085,26.054709,119.3922,26.0576,119.4036,26.061,福州,福建省,11~50,160,16984
17115,丁屋岭,116.260661,25.741233,116.256,25.7442,116.2672,25.7474,龙岩,福建省,11~50,36,17116
17119,永安市博物馆,117.364628,25.972431,117.3594,25.9753,117.371,25.9787,三明,福建省,11~50,36,17120
17120,泰宁展示中心,117.15418,26.881491,117.149,26.8847,117.1607,26.8874,三明,福建省,11~50,37,17121
17214,响声岩,117.979458,27.626761,117.9745,27.6301,117.986,27.633,南平,福建省,11~50,47,17215
17215,遇林亭窑址,117.935582,27.681966,117.9307,27.6854,117.9421,27.6881,南平,福建省,11~50,48,17216
17216,天心永乐禅寺,117.969515,27.668967,117.9645,27.6723,117.9759,27.6753,南平,福建省,11~50,49,17217
17226,马拉松群像雕塑,118.18281,24.463103,118.178,24.4659,118.1893,24.4694,厦门,福建省,11~50,221,17227
17227,许家园,118.063903,24.448023,118.0589,24.4507,118.0703,24.4543,厦门,福建省,11~50,222,17228
17228,厦门少年儿童图书馆(公园分馆),118.087891,24.456983,118.0829,24.4596,118.0943,24.4633,厦门,福建省,11~50,223,17229
17229,嘉禾良库文化创意产业园,118.106773,24.464449,118.1018,24.467,118.1132,24.4704,厦门,福建省,11~50,224,17230
17230,厦门红点设计博物馆,118.19181,24.526375,118.187,24.5292,118.1983,24.5328,厦门,福建省,11~50,225,17231
17309,留云洞,120.196433,26.919361,120.1921,26.9227,120.203,26.9252,宁德,福建省,11~50,33,17310
17310,太姥山耕乐源景区,120.116983,27.056402,120.1125,27.0595,120.1235,27.0627,宁德,福建省,11~50,34,17311
17311,福建上金贝景区,119.523934,26.705153,119.5192,26.7086,119.5303,26.7115,宁德,福建省,11~50,35,17312
17476,崇福寺,118.60101,24.91715,118.5966,24.9201,118.6076,24.9229,泉州,福建省,11~50,114,17477
17477,东石古寨,118.457986,24.661152,118.4532,24.6639,118.4644,24.6674,泉州,福建省,11~50,115,17478
17478,杨阿苗故居,118.553708,24.882892,118.5492,24.8859,118.5602,24.8893,泉州,福建省,11~50,116,17479
17479,岩山公园,118.673648,24.945903,118.6691,24.9488,118.6801,24.9522,泉州,福建省,11~50,117,17480
17525,天成山,117.829921,24.58149,117.8251,24.5844,117.8363,24.5878,漳州,福建省,11~50,58,17526
17567,报恩塔,119.2762,26.072469,119.2714,26.0756,119.2826,26.0788,福州,福建省,11~50,161,17568
17568,三十六脚湖,119.766049,25.473671,119.7615,25.4765,119.7725,25.48,福州,福建省,11~50,162,17569
17569,陈靖姑故居,119.325002,26.044086,119.3202,26.0471,119.3316,26.0498,福州,福建省,11~50,163,17570
17570,仓山旧领事馆区遗址,119.312695,26.043378,119.3079,26.0465,119.3192,26.0494,福州,福建省,11~50,164,17571
17571,坛南湾海滨浴场,119.780873,25.444965,119.7764,25.4478,119.7874,25.4512,福州,福建省,11~50,165,17572
17572,福建省冰心文学馆,119.509723,25.964627,119.505,25.9677,119.5161,25.9709,福州,福建省,11~50,166,17573
17573,青云山云天石廊,118.959823,25.78668,118.9552,25.7898,118.9663,25.7925,福州,福建省,11~50,167,17574
17574,云顶天池,118.999579,25.766505,118.9949,25.7694,119.0061,25.7723,福州,福建省,11~50,168,17575
17575,漳港镇,119.628629,25.917672,119.6242,25.9209,119.6351,25.924,福州,福建省,11~50,169,17576
17576,先薯亭,119.297265,26.075153,119.2925,26.0783,119.3038,26.0814,福州,福建省,11~50,170,17577
17734,九龙湖(九龙洞群),116.814849,25.734161,116.8101,25.7372,116.8214,25.7399,龙岩,福建省,11~50,37,17735
17817,武夷源,117.7965,27.617658,117.7914,27.621,117.8031,27.6235,南平,福建省,11~50,50,17818
17818,架壑船棺,117.9526,27.643745,117.9477,27.6471,117.9591,27.6501,南平,福建省,11~50,51,17819
17821,植物园科普展馆,118.095534,24.451535,118.0905,24.4541,118.1019,24.4577,厦门,福建省,11~50,226,17822
17822,最美转角,118.06833,24.449451,118.0633,24.4522,118.0747,24.4558,厦门,福建省,11~50,227,17823
17823,新街堂,118.082355,24.453382,118.0774,24.456,118.0888,24.4597,厦门,福建省,11~50,228,17824
17824,后厝山,118.097792,24.438754,118.0928,24.4414,118.1042,24.445,厦门,福建省,11~50,229,17825
17825,沙生植物区,118.10028,24.448989,118.0953,24.4516,118.1067,24.4551,厦门,福建省,11~50,230,17826
17826,五一文化广场,118.11125,24.490732,118.1062,24.4934,118.1177,24.4967,厦门,福建省,11~50,231,17827
17827,殷承宗琴屋,118.065002,24.44213,118.06,24.4448,118.0714,24.4484,厦门,福建省,11~50,232,17828
17828,Art.pop泡泡艺术中心,118.158042,24.441889,118.1531,24.4446,118.1645,24.4477,厦门,福建省,11~50,233,17829
17829,厦门大学翔安校区-图书馆,118.311407,24.60495,118.3066,24.6077,118.3178,24.6112,厦门,福建省,11~50,234,17830
17830,厦门城隍庙,118.092778,24.440769,118.0878,24.4434,118.0992,24.447,厦门,福建省,11~50,235,17831
17902,报恩寺,119.54058,26.632889,119.536,26.6364,119.5471,26.6391,宁德,福建省,11~50,36,17903
17903,福建宁德周宁蝙蝠洞,119.180654,27.016016,119.1758,27.0192,119.1872,27.0221,宁德,福建省,11~50,37,17904
18064,石龙溪漂流,118.411774,25.595043,118.4069,25.5977,118.4183,25.6011,泉州,福建省,11~50,118,18065
18065,国宝云龙谷,118.17528,25.601938,118.1704,25.6047,118.1818,25.608,泉州,福建省,11~50,119,18066
18066,施琅故居,118.598196,24.907759,118.5938,24.9108,118.6048,24.9136,泉州,福建省,11~50,120,18067
18067,安溪桫椤谷风景区,118.05132,24.882592,118.0463,24.8853,118.0578,24.8886,泉州,福建省,11~50,121,18068
18127,土楼南靖景区塔下景点,117.049603,24.604759,117.0447,24.6075,117.0562,24.6105,漳州,福建省,11~50,59,18128
18128,凤山楼,117.090259,24.047335,117.0853,24.0498,117.0968,24.0533,漳州,福建省,11~50,60,18129
18129,福友生态农场,117.731157,24.71915,117.7263,24.722,117.7377,24.7254,漳州,福建省,11~50,61,18130
18167,福州师范大学福清分校,119.379861,25.705429,119.375,25.7081,119.3864,25.7115,福州,福建省,11~50,171,18168
18168,千佛陶塔,119.395429,26.055145,119.3905,26.058,119.4019,26.0614,福州,福建省,11~50,172,18169
18169,大觉禅寺,119.303319,26.083767,119.2985,26.0869,119.3098,26.0899,福州,福建省,11~50,173,18170
18170,福清市瑞岩山景区,119.461871,25.710957,119.4571,25.7138,119.4685,25.7167,福州,福建省,11~50,174,18171
18171,地藏寺,119.319819,26.092373,119.315,26.0955,119.3264,26.0982,福州,福建省,11~50,175,18172
18172,长乐闽江河口国家湿地公园,119.61642,26.0287,119.612,26.032,119.6229,26.0348,福州,福建省,11~50,176,18173
18173,月朗风清榕,119.30716,26.077384,119.3024,26.0805,119.3137,26.0835,福州,福建省,11~50,177,18174
18174,北茭村,119.956146,26.371029,119.9518,26.3744,119.9626,26.3767,福州,福建省,11~50,178,18175
18175,状元峰,119.30775,26.07786,119.303,26.081,119.3143,26.0839,福州,福建省,11~50,179,18176
18176,刘家大院,119.295691,26.07973,119.2909,26.0828,119.3022,26.0859,福州,福建省,11~50,180,18177
18345,赖源溶洞,116.998329,25.552934,116.9935,25.5558,117.0047,25.5593,龙岩,福建省,11~50,38,18346
18346,冠豸山-长寿峰,116.79182,25.710582,116.7871,25.7136,116.7983,25.7166,龙岩,福建省,11~50,39,18347
18347,虎头山,117.670285,26.246502,117.6653,26.2499,117.6768,26.2522,三明,福建省,11~50,38,18348
18453,御茶园遗址,117.951181,27.642208,117.9463,27.6456,117.9577,27.6486,南平,福建省,11~50,52,18454
18454,武夷精舍,117.947394,27.646378,117.9425,27.6498,117.9539,27.6527,南平,福建省,11~50,53,18455
18457,太清宫,118.132132,24.425153,118.1272,24.4279,118.1387,24.4309,厦门,福建省,11~50,236,18458
18458,厦门欧厝村,118.239787,24.545054,118.2351,24.5479,118.2464,24.5509,厦门,福建省,11~50,237,18459
18459,福音堂,118.068942,24.441971,118.0639,24.4447,118.0753,24.4483,厦门,福建省,11~50,238,18460
18460,集美礼拜堂,118.105391,24.574014,118.1004,24.5767,118.1118,24.5801,厦门,福建省,11~50,239,18461
18461,鼓浪屿管风琴艺术中心,118.068981,24.448499,118.064,24.4512,118.0754,24.4548,厦门,福建省,11~50,240,18462
18462,集美中学-南薰楼,118.103226,24.565059,118.0982,24.5678,118.1096,24.5713,厦门,福建省,11~50,241,18463
18463,中非世野野生动物园,118.331083,24.634404,118.3263,24.6371,118.3375,24.6407,厦门,福建省,11~50,242,18464
18464,万寿塔(东),118.096887,24.440174,118.0919,24.4428,118.1033,24.4464,厦门,福建省,11~50,243,18465
18465,东芳山,118.149219,24.480848,118.1443,24.4835,118.1558,24.4865,厦门,福建省,11~50,244,18466
18466,火炬公园,118.123796,24.515674,118.1188,24.5184,118.1303,24.5215,厦门,福建省,11~50,245,18467
18467,月光岩,118.065544,24.447651,118.0605,24.4504,118.0719,24.454,厦门,福建省,11~50,246,18468
18554,沙江,119.972004,26.778792,119.9677,26.7822,119.9785,26.7848,宁德,福建省,11~50,38,18555
18555,沙江S湾,119.972004,26.778792,119.9677,26.7822,119.9785,26.7848,宁德,福建省,11~50,39,18556
18556,廉村,119.619333,27.021589,119.6148,27.0251,119.6258,27.0278,宁德,福建省,11~50,40,18557
18730,华侨新村,118.590253,24.918297,118.5859,24.9213,118.5968,24.9243,泉州,福建省,11~50,122,18731
18731,清源洞,118.607001,24.953768,118.6026,24.9568,118.6136,24.9595,泉州,福建省,11~50,123,18732
18732,惠女湾,118.984793,24.986368,118.9802,24.9892,118.9914,24.992,泉州,福建省,11~50,124,18733
18782,陈政墓,117.31633,23.950059,117.3114,23.9527,117.3229,23.9559,漳州,福建省,11~50,62,18783
18783,关帝庙,117.820073,24.447545,117.8153,24.4504,117.8266,24.4537,漳州,福建省,11~50,63,18784
18784,土楼之光文化园,117.094422,24.671309,117.0894,24.674,117.1009,24.6774,漳州,福建省,11~50,64,18785
18837,叶氏民居,119.296769,26.082637,119.292,26.0857,119.3033,26.0888,福州,福建省,11~50,181,18838
18838,鳌峰坊文化街区,119.309668,26.080306,119.3049,26.0834,119.3162,26.0863,福州,福建省,11~50,182,18839
18839,福建省革命历史纪念馆,119.374883,26.055651,119.37,26.0587,119.3814,26.0618,福州,福建省,11~50,183,18840
19013,江山睡美人,116.962136,25.158241,116.9574,25.1611,116.9686,25.164,龙岩,福建省,11~50,40,19014
19014,上杭七峰山,116.422226,25.08999,116.4174,25.0926,116.4287,25.0961,龙岩,福建省,11~50,41,19015
19018,甘乳岩,117.170919,25.730561,117.1659,25.7334,117.1775,25.7363,三明,福建省,11~50,39,19019
19128,卧龙潭,117.952717,27.644098,117.9478,27.6475,117.9592,27.6505,南平,福建省,11~50,54,19129
19136,筼筜书院,118.097466,24.478598,118.0925,24.4812,118.1039,24.4848,厦门,福建省,11~50,247,19137
19137,银湖公园,118.153667,24.722967,118.1488,24.7257,118.1603,24.7287,厦门,福建省,11~50,248,19138
19138,厦门灵玲动物王国,118.048247,24.589572,118.0433,24.5923,118.0547,24.5955,厦门,福建省,11~50,249,19139
19139,龙源宫,118.139701,24.506135,118.1348,24.5088,118.1463,24.5118,厦门,福建省,11~50,250,19140
19140,南普陀寺钟楼,118.097008,24.440741,118.092,24.4433,118.1034,24.4469,厦门,福建省,11~50,251,19141
19141,汀溪水库,118.14358,24.79827,118.1387,24.801,118.1502,24.804,厦门,福建省,11~50,252,19142
19142,关隘礼拜堂,118.081746,24.457463,118.0767,24.4601,118.0881,24.4638,厦门,福建省,11~50,253,19143
19246,中国·古田食用菌博物馆,118.765322,26.589231,118.7605,26.5926,118.7718,26.5951,宁德,福建省,11~50,41,19247
19247,支提寺,119.388153,26.810914,119.3832,26.8141,119.3946,26.8172,宁德,福建省,11~50,42,19248
19248,东安,119.93546,26.67462,119.9312,26.6781,119.9421,26.6802,宁德,福建省,11~50,43,19249
19472,施琅纪念馆,118.645235,24.66891,118.6407,24.6719,118.6517,24.6748,泉州,福建省,11~50,125,19473
19473,惠安城北文体休闲公园,118.805327,25.03653,118.8007,25.0394,118.8117,25.0429,泉州,福建省,11~50,126,19474
19474,源和1916创意产业园,118.579097,24.912142,118.5746,24.9151,118.5855,24.9183,泉州,福建省,11~50,127,19475
19475,铜佛寺,118.592138,24.905485,118.5877,24.9085,118.5987,24.9115,泉州,福建省,11~50,128,19476
19531,长泰山重村,117.929699,24.669934,117.925,24.6729,117.9362,24.6759,漳州,福建省,11~50,65,19532
19532,田螺坑景区,117.063023,24.586476,117.058,24.5892,117.0695,24.5921,漳州,福建省,11~50,66,19533
19582,藏经殿,119.395618,26.055388,119.3907,26.0583,119.4021,26.0617,福州,福建省,11~50,184,19583
19583,衣锦坊明清艺术博物馆,119.295365,26.083257,119.2906,26.0864,119.3019,26.0895,福州,福建省,11~50,185,19584
19584,石鼓名山坊,119.390582,26.052882,119.3857,26.0558,119.3971,26.0592,福州,福建省,11~50,186,19585
19585,千江月休闲农场,119.159831,25.86481,119.1549,25.8677,119.1662,25.8712,福州,福建省,11~50,187,19586
19586,闽越水镇,119.118294,26.130488,119.1133,26.1335,119.1248,26.1363,福州,福建省,11~50,188,19587
19587,九头马古民居,119.560191,25.952735,119.5557,25.9559,119.5668,25.9585,福州,福建省,11~50,189,19588
19588,鄢家花厅,119.297731,26.082169,119.2929,26.0853,119.3042,26.0884,福州,福建省,11~50,190,19589
19589,万福寺,119.257086,25.639973,119.2524,25.6429,119.2636,25.6462,福州,福建省,11~50,191,19590
19783,竹安寨,116.796127,25.72534,116.7914,25.7283,116.8027,25.7312,龙岩,福建省,11~50,42,19784
19784,龙岩博物馆,117.018652,25.071738,117.0138,25.0745,117.0251,25.0779,龙岩,福建省,11~50,43,19785
19789,大仙峰,117.876796,25.618724,117.872,25.6217,117.8833,25.6245,三明,福建省,11~50,40,19790
19790,瑞云山,117.656522,26.35241,117.6516,26.3558,117.6631,26.358,三明,福建省,11~50,41,19791
19791,三元格氏栲,117.467159,26.168625,117.462,26.1717,117.4736,26.1749,三明,福建省,11~50,42,19792
19792,三明市博物馆,117.656617,26.289642,117.6517,26.293,117.6632,26.2952,三明,福建省,11~50,43,19793
19893,流香涧,117.957461,27.670085,117.9526,27.6734,117.9639,27.6764,南平,福建省,11~50,55,19894
19894,伏虎岩,117.950123,27.649082,117.9452,27.6525,117.9566,27.6554,南平,福建省,11~50,56,19895
19895,武夷山自然博物馆,117.683062,27.74281,117.678,27.7461,117.6896,27.7487,南平,福建省,11~50,57,19896
19903,万石莲寺,118.099981,24.453314,118.095,24.4559,118.1064,24.4594,厦门,福建省,11~50,254,19904
19904,种德宫,118.063077,24.44776,118.0581,24.4505,118.0695,24.454,厦门,福建省,11~50,255,19905
19905,汇友户外·穿越万石植物园,118.113975,24.471691,118.109,24.4743,118.1205,24.4776,厦门,福建省,11~50,256,19906
19906,擁湖宫,118.125395,24.425472,118.1205,24.4282,118.132,24.4313,厦门,福建省,11~50,257,19907
19907,厦门工人文化宫,118.11155,24.491527,118.1066,24.4942,118.1181,24.4975,厦门,福建省,11~50,258,19908
19908,福州大学厦门工艺美院鼓浪屿校区,118.059252,24.445292,118.0543,24.448,118.0657,24.4515,厦门,福建省,11~50,259,19909
19909,原英国领事馆,118.073201,24.439813,118.0682,24.4425,118.0796,24.4462,厦门,福建省,11~50,260,19910
19910,香山国际游艇码头,118.192006,24.471653,118.1872,24.4745,118.1984,24.4781,厦门,福建省,11~50,261,19911
19911,上弦场,118.09751,24.434032,118.0925,24.4366,118.1039,24.4402,厦门,福建省,11~50,262,19912
20013,南漈山公园,119.519999,26.648567,119.5153,26.652,119.5264,26.6549,宁德,福建省,11~50,44,20014
20014,赤岸村,120.03891,26.906648,120.0344,26.9098,120.0455,26.9124,宁德,福建省,11~50,45,20015
20214,亚洲园,118.746404,24.897159,118.7418,24.9,118.753,24.9028,泉州,福建省,11~50,129,20215
20215,丰泽广场,118.605258,24.904154,118.6009,24.9072,118.6119,24.9099,泉州,福建省,11~50,130,20216
20216,富美宫,118.587306,24.891603,118.5829,24.8946,118.5938,24.8977,泉州,福建省,11~50,131,20217
20217,广化寺,118.560769,25.294917,118.5563,25.2978,118.5672,25.3012,泉州,福建省,11~50,132,20218
20218,泉州天主教堂,118.585567,24.90904,118.5812,24.912,118.5921,24.9151,泉州,福建省,11~50,133,20219
20219,华祥苑生态茶庄园,117.67234,24.962309,117.6674,24.9652,117.6788,24.968,泉州,福建省,11~50,134,20220
20285,神农大峡谷,117.847188,24.853022,117.8424,24.856,117.8536,24.8594,漳州,福建省,11~50,67,20286
20286,普照寺,118.072995,24.3412,118.068,24.3438,118.0794,24.3475,漳州,福建省,11~50,68,20287
20336,龙头泉,119.39753,26.05446,119.3926,26.0574,119.404,26.0608,福州,福建省,11~50,192,20337
20337,奇达村,119.872952,26.369944,119.8687,26.3734,119.8794,26.3763,福州,福建省,11~50,193,20338
20338,乌龙江大桥,119.40019,25.957761,119.3953,25.9607,119.4067,25.9642,福州,福建省,11~50,194,20339
20339,战争和平纪念公园,120.010787,26.21981,120.0064,26.223,120.0172,26.2261,福州,福建省,11~50,195,20340
20340,福庐寺,119.440723,25.616168,119.4358,25.6189,119.4472,25.622,福州,福建省,11~50,196,20341
20341,柳杉王公园,119.39791,26.091503,119.393,26.0945,119.4044,26.0979,福州,福建省,11~50,197,20342
